epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,493.232,1.80161,1.75376,1.29381,0.92482,0.23191,0.26404,0.13623,2.24309,2.39534,1.51731,0.005005,0.005005,0.005005
102,497.967,1.57337,1.53626,1.1443,0.92482,0.23191,0.26404,0.13623,2.24309,2.39534,1.51731,0.00492654,0.00492654,0.00492654
103,502.855,1.63558,1.89333,1.30039,0.92482,0.23191,0.26404,0.13623,2.24309,2.39534,1.51731,0.0048481,0.0048481,0.0048481
104,507.603,1.81044,1.86313,1.17098,0.90316,0.22968,0.26126,0.12276,2.24695,2.27017,1.49597,0.0047697,0.0047697,0.0047697
105,512.322,1.6536,1.87145,1.20767,0.90316,0.22968,0.26126,0.12276,2.24695,2.27017,1.49597,0.00469136,0.00469136,0.00469136
106,517.023,1.79417,2.17506,1.31149,0.90316,0.22968,0.26126,0.12276,2.24695,2.27017,1.49597,0.0046131,0.0046131,0.0046131
107,521.761,1.61182,1.89846,1.21179,0.90316,0.22968,0.26126,0.12276,2.24695,2.27017,1.49597,0.00453493,0.00453493,0.00453493
108,526.566,1.77545,2.18011,1.34019,0.90316,0.22968,0.26126,0.12276,2.24695,2.27017,1.49597,0.00445688,0.00445688,0.00445688
109,531.29,1.76389,1.73038,1.30669,0.90316,0.22968,0.26126,0.12276,2.24695,2.27017,1.49597,0.00437896,0.00437896,0.00437896
110,535.913,1.62247,1.74314,1.23485,0.90316,0.22968,0.26126,0.12276,2.24695,2.27017,1.49597,0.0043012,0.0043012,0.0043012
111,540.518,1.85913,1.86436,1.25555,0.90316,0.22968,0.26126,0.12276,2.24695,2.27017,1.49597,0.00422361,0.00422361,0.00422361
112,545.368,1.8725,1.94432,1.27043,0.98324,0.23377,0.24964,0.12845,2.07555,2.1562,1.46363,0.00414621,0.00414621,0.00414621
113,550.967,1.61297,1.9043,1.22511,0.98324,0.23377,0.24964,0.12845,2.07555,2.1562,1.46363,0.00406903,0.00406903,0.00406903
114,555.888,1.52289,1.71089,1.17397,0.98324,0.23377,0.24964,0.12845,2.07555,2.1562,1.46363,0.00399208,0.00399208,0.00399208
115,560.515,1.65419,1.58349,1.12697,0.98324,0.23377,0.24964,0.12845,2.07555,2.1562,1.46363,0.00391537,0.00391537,0.00391537
116,565.225,1.47341,1.73769,1.18672,0.98324,0.23377,0.24964,0.12845,2.07555,2.1562,1.46363,0.00383894,0.00383894,0.00383894
117,569.83,1.51653,1.97247,1.20193,0.98324,0.23377,0.24964,0.12845,2.07555,2.1562,1.46363,0.00376279,0.00376279,0.00376279
118,574.593,1.76848,2.22586,1.35553,0.98324,0.23377,0.24964,0.12845,2.07555,2.1562,1.46363,0.00368695,0.00368695,0.00368695
119,579.359,1.77537,1.80279,1.2212,0.98324,0.23377,0.24964,0.12845,2.07555,2.1562,1.46363,0.00361144,0.00361144,0.00361144
120,584.222,1.65631,1.77241,1.22885,0.97058,0.27941,0.32144,0.16138,2.06321,2.12988,1.37952,0.00353627,0.00353627,0.00353627
121,588.853,1.50168,1.55182,1.11634,0.97058,0.27941,0.32144,0.16138,2.06321,2.12988,1.37952,0.00346146,0.00346146,0.00346146
122,593.534,1.75164,1.66902,1.23233,0.97058,0.27941,0.32144,0.16138,2.06321,2.12988,1.37952,0.00338703,0.00338703,0.00338703
123,598.179,1.65818,1.92386,1.29636,0.97058,0.27941,0.32144,0.16138,2.06321,2.12988,1.37952,0.003313,0.003313,0.003313
124,602.821,1.62056,1.53251,1.1665,0.97058,0.27941,0.32144,0.16138,2.06321,2.12988,1.37952,0.00323939,0.00323939,0.00323939
125,607.679,1.62285,1.80263,1.2298,0.97058,0.27941,0.32144,0.16138,2.06321,2.12988,1.37952,0.00316622,0.00316622,0.00316622
126,612.317,1.57159,1.67577,1.16437,0.97058,0.27941,0.32144,0.16138,2.06321,2.12988,1.37952,0.0030935,0.0030935,0.0030935
127,616.936,1.49639,1.61869,1.20195,0.97058,0.27941,0.32144,0.16138,2.06321,2.12988,1.37952,0.00302125,0.00302125,0.00302125
128,621.841,1.64081,1.68546,1.15562,0.88571,0.28139,0.31759,0.15285,1.8813,2.13722,1.27752,0.00294949,0.00294949,0.00294949
129,626.492,1.72683,1.78291,1.27295,0.88571,0.28139,0.31759,0.15285,1.8813,2.13722,1.27752,0.00287823,0.00287823,0.00287823
130,631.128,1.62466,1.70248,1.18734,0.88571,0.28139,0.31759,0.15285,1.8813,2.13722,1.27752,0.0028075,0.0028075,0.0028075
131,635.73,1.42585,1.55647,1.12361,0.88571,0.28139,0.31759,0.15285,1.8813,2.13722,1.27752,0.00273732,0.00273732,0.00273732
132,640.583,1.63525,1.74458,1.23242,0.88571,0.28139,0.31759,0.15285,1.8813,2.13722,1.27752,0.00266769,0.00266769,0.00266769
133,645.212,1.76444,2.06985,1.33999,0.88571,0.28139,0.31759,0.15285,1.8813,2.13722,1.27752,0.00259864,0.00259864,0.00259864
134,649.922,1.60137,1.87104,1.18684,0.88571,0.28139,0.31759,0.15285,1.8813,2.13722,1.27752,0.00253018,0.00253018,0.00253018
135,654.555,1.65136,1.66308,1.20115,0.88571,0.28139,0.31759,0.15285,1.8813,2.13722,1.27752,0.00246234,0.00246234,0.00246234
136,659.234,1.43499,1.64304,1.11527,0.82849,0.27656,0.3413,0.18078,2.04461,2.04648,1.26777,0.00239512,0.00239512,0.00239512
137,664.054,1.66978,1.56299,1.2342,0.82849,0.27656,0.3413,0.18078,2.04461,2.04648,1.26777,0.00232855,0.00232855,0.00232855
138,668.85,1.52362,1.69614,1.25025,0.82849,0.27656,0.3413,0.18078,2.04461,2.04648,1.26777,0.00226263,0.00226263,0.00226263
139,675.145,1.67315,1.58975,1.20653,0.82849,0.27656,0.3413,0.18078,2.04461,2.04648,1.26777,0.00219739,0.00219739,0.00219739
140,680.188,1.66975,1.64563,1.19597,0.82849,0.27656,0.3413,0.18078,2.04461,2.04648,1.26777,0.00213285,0.00213285,0.00213285
141,684.888,1.57592,1.95207,1.24184,0.82849,0.27656,0.3413,0.18078,2.04461,2.04648,1.26777,0.00206901,0.00206901,0.00206901
142,689.534,1.62719,1.48295,1.09377,0.82849,0.27656,0.3413,0.18078,2.04461,2.04648,1.26777,0.0020059,0.0020059,0.0020059
143,694.223,1.81831,2.13074,1.22493,0.82849,0.27656,0.3413,0.18078,2.04461,2.04648,1.26777,0.00194353,0.00194353,0.00194353
144,699.006,1.69229,1.6405,1.24394,0.83643,0.35894,0.39145,0.21279,1.96091,1.84338,1.24736,0.00188191,0.00188191,0.00188191
145,704.028,1.7413,1.90879,1.32169,0.83643,0.35894,0.39145,0.21279,1.96091,1.84338,1.24736,0.00182107,0.00182107,0.00182107
146,708.854,1.57369,1.39621,1.15498,0.83643,0.35894,0.39145,0.21279,1.96091,1.84338,1.24736,0.00176101,0.00176101,0.00176101
147,713.613,1.56384,1.95269,1.23706,0.83643,0.35894,0.39145,0.21279,1.96091,1.84338,1.24736,0.00170175,0.00170175,0.00170175
148,718.329,1.67482,1.44064,1.16874,0.83643,0.35894,0.39145,0.21279,1.96091,1.84338,1.24736,0.0016433,0.0016433,0.0016433
149,722.98,1.62484,1.76647,1.2453,0.83643,0.35894,0.39145,0.21279,1.96091,1.84338,1.24736,0.00158569,0.00158569,0.00158569
150,727.894,1.63375,1.78477,1.19362,0.83643,0.35894,0.39145,0.21279,1.96091,1.84338,1.24736,0.00152892,0.00152892,0.00152892
151,732.768,1.39199,1.56039,1.16101,0.83643,0.35894,0.39145,0.21279,1.96091,1.84338,1.24736,0.001473,0.001473,0.001473
152,737.671,1.52209,1.69001,1.15718,0.8514,0.41188,0.4249,0.22286,1.99942,1.83149,1.24711,0.00141796,0.00141796,0.00141796
153,742.546,1.39718,1.45422,1.08507,0.8514,0.41188,0.4249,0.22286,1.99942,1.83149,1.24711,0.0013638,0.0013638,0.0013638
154,747.314,1.57185,1.70938,1.17772,0.8514,0.41188,0.4249,0.22286,1.99942,1.83149,1.24711,0.00131054,0.00131054,0.00131054
155,751.967,1.56804,1.50273,1.14489,0.8514,0.41188,0.4249,0.22286,1.99942,1.83149,1.24711,0.0012582,0.0012582,0.0012582
156,756.686,1.394,1.73984,1.10257,0.8514,0.41188,0.4249,0.22286,1.99942,1.83149,1.24711,0.00120677,0.00120677,0.00120677
157,761.56,1.56617,1.62708,1.20413,0.8514,0.41188,0.4249,0.22286,1.99942,1.83149,1.24711,0.00115629,0.00115629,0.00115629
158,766.441,1.73146,1.5625,1.18678,0.8514,0.41188,0.4249,0.22286,1.99942,1.83149,1.24711,0.00110675,0.00110675,0.00110675
159,771.098,1.65256,2.01917,1.34187,0.8514,0.41188,0.4249,0.22286,1.99942,1.83149,1.24711,0.00105818,0.00105818,0.00105818
160,775.819,1.54615,1.50041,1.17199,0.89049,0.40887,0.44372,0.22711,1.85742,1.76906,1.21436,0.00101058,0.00101058,0.00101058
161,780.465,1.27844,1.54801,1.08834,0.89049,0.40887,0.44372,0.22711,1.85742,1.76906,1.21436,0.00096396,0.00096396,0.00096396
162,785.207,1.42305,1.59246,1.05326,0.89049,0.40887,0.44372,0.22711,1.85742,1.76906,1.21436,0.000918342,0.000918342,0.000918342
163,789.998,1.48445,1.68084,1.11141,0.89049,0.40887,0.44372,0.22711,1.85742,1.76906,1.21436,0.000873733,0.000873733,0.000873733
164,794.676,1.79908,1.64061,1.24618,0.89049,0.40887,0.44372,0.22711,1.85742,1.76906,1.21436,0.000830142,0.000830142,0.000830142
165,799.324,1.56124,1.55684,1.13091,0.89049,0.40887,0.44372,0.22711,1.85742,1.76906,1.21436,0.000787582,0.000787582,0.000787582
166,804.152,1.49525,1.78867,1.13727,0.89049,0.40887,0.44372,0.22711,1.85742,1.76906,1.21436,0.000746062,0.000746062,0.000746062
167,808.78,1.48323,1.46818,1.10351,0.89049,0.40887,0.44372,0.22711,1.85742,1.76906,1.21436,0.000705594,0.000705594,0.000705594
168,813.429,1.3484,1.36398,1.07866,0.91322,0.39523,0.42956,0.22466,1.86628,1.84849,1.23215,0.000666186,0.000666186,0.000666186
169,818.211,1.69692,1.67306,1.23186,0.91322,0.39523,0.42956,0.22466,1.86628,1.84849,1.23215,0.000627848,0.000627848,0.000627848
170,822.822,1.51704,1.44648,1.15713,0.91322,0.39523,0.42956,0.22466,1.86628,1.84849,1.23215,0.000590591,0.000590591,0.000590591
171,827.939,1.798,2.02243,1.27373,0.91322,0.39523,0.42956,0.22466,1.86628,1.84849,1.23215,0.000554422,0.000554422,0.000554422
172,832.919,1.57932,1.47139,1.13136,0.91322,0.39523,0.42956,0.22466,1.86628,1.84849,1.23215,0.000519352,0.000519352,0.000519352
173,837.658,1.46895,1.62829,1.12526,0.91322,0.39523,0.42956,0.22466,1.86628,1.84849,1.23215,0.000485389,0.000485389,0.000485389
174,842.376,1.5739,1.54015,1.19896,0.91322,0.39523,0.42956,0.22466,1.86628,1.84849,1.23215,0.000452541,0.000452541,0.000452541
175,847.294,1.47834,1.42909,1.10431,0.91322,0.39523,0.42956,0.22466,1.86628,1.84849,1.23215,0.000420816,0.000420816,0.000420816
176,852.212,1.72137,1.81343,1.28768,0.93063,0.4296,0.43632,0.23072,1.86986,1.82796,1.20974,0.000390222,0.000390222,0.000390222
177,856.947,1.48856,1.47421,1.09428,0.93063,0.4296,0.43632,0.23072,1.86986,1.82796,1.20974,0.000360766,0.000360766,0.000360766
178,861.615,1.70789,1.66614,1.22509,0.93063,0.4296,0.43632,0.23072,1.86986,1.82796,1.20974,0.000332457,0.000332457,0.000332457
179,866.616,1.82892,1.81381,1.30677,0.93063,0.4296,0.43632,0.23072,1.86986,1.82796,1.20974,0.000305301,0.000305301,0.000305301
180,871.283,1.64111,1.71173,1.25199,0.93063,0.4296,0.43632,0.23072,1.86986,1.82796,1.20974,0.000279304,0.000279304,0.000279304
181,876.015,1.51098,1.58669,1.18502,0.93063,0.4296,0.43632,0.23072,1.86986,1.82796,1.20974,0.000254473,0.000254473,0.000254473
182,880.74,1.78449,1.61442,1.25466,0.93063,0.4296,0.43632,0.23072,1.86986,1.82796,1.20974,0.000230814,0.000230814,0.000230814
183,885.414,1.52503,1.51612,1.17376,0.93063,0.4296,0.43632,0.23072,1.86986,1.82796,1.20974,0.000208333,0.000208333,0.000208333
184,890.059,1.44473,1.54739,1.16255,0.91997,0.40121,0.42861,0.22349,1.89746,1.79832,1.22868,0.000187036,0.000187036,0.000187036
185,894.658,1.6907,2.02956,1.33064,0.91997,0.40121,0.42861,0.22349,1.89746,1.79832,1.22868,0.000166927,0.000166927,0.000166927
186,899.456,1.45226,1.35448,1.08552,0.91997,0.40121,0.42861,0.22349,1.89746,1.79832,1.22868,0.000148012,0.000148012,0.000148012
187,904.143,1.35455,1.41248,1.02617,0.91997,0.40121,0.42861,0.22349,1.89746,1.79832,1.22868,0.000130296,0.000130296,0.000130296
188,908.959,1.63693,1.75129,1.22258,0.91997,0.40121,0.42861,0.22349,1.89746,1.79832,1.22868,0.000113782,0.000113782,0.000113782
189,913.708,1.61505,1.53352,1.19329,0.91997,0.40121,0.42861,0.22349,1.89746,1.79832,1.22868,9.84752e-05,9.84752e-05,9.84752e-05
190,918.449,1.90122,1.95965,1.41756,0.91997,0.40121,0.42861,0.22349,1.89746,1.79832,1.22868,8.43789e-05,8.43789e-05,8.43789e-05
191,923.058,1.49286,1.5623,1.0898,0.91997,0.40121,0.42861,0.22349,1.89746,1.79832,1.22868,7.14967e-05,7.14967e-05,7.14967e-05
192,927.74,1.40457,1.53118,1.14078,0.92983,0.415,0.43963,0.23169,1.92122,1.7605,1.2301,5.98318e-05,5.98318e-05,5.98318e-05
193,932.331,1.4805,1.77783,1.1286,0.92983,0.415,0.43963,0.23169,1.92122,1.7605,1.2301,4.93871e-05,4.93871e-05,4.93871e-05
194,937.024,1.54245,1.63032,1.11608,0.92983,0.415,0.43963,0.23169,1.92122,1.7605,1.2301,4.0165e-05,4.0165e-05,4.0165e-05
195,941.642,1.48401,1.53677,1.18815,0.92983,0.415,0.43963,0.23169,1.92122,1.7605,1.2301,3.2168e-05,3.2168e-05,3.2168e-05
196,946.195,1.41847,1.64382,1.10424,0.92983,0.415,0.43963,0.23169,1.92122,1.7605,1.2301,2.53979e-05,2.53979e-05,2.53979e-05
197,950.799,1.48414,1.52595,1.09527,0.92983,0.415,0.43963,0.23169,1.92122,1.7605,1.2301,1.98565e-05,1.98565e-05,1.98565e-05
198,955.342,1.58074,1.69648,1.12572,0.92983,0.415,0.43963,0.23169,1.92122,1.7605,1.2301,1.55451e-05,1.55451e-05,1.55451e-05
199,959.973,1.53732,1.49636,1.1152,0.92983,0.415,0.43963,0.23169,1.92122,1.7605,1.2301,1.24647e-05,1.24647e-05,1.24647e-05
200,964.592,1.49871,1.58225,1.11439,0.86487,0.35498,0.44588,0.20882,1.8743,1.81917,1.20656,1.06162e-05,1.06162e-05,1.06162e-05
